phone_id,brand,model,marketing_name,release_year,release_month,operating_system,os_version,5g_supported,screen_size_inches,screen_resolution,refresh_rate_hz,panel_type,processor_brand,processor_model,core_count,ram_gb,storage_gb,card_slot_available,main_camera_mp,num_rear_cameras,front_camera_mp,battery_capacity_mah,charging_speed_w,wireless_charging,weight_grams,thickness_mm,body_material,water_resistance_rating,original_price_usd,region_market,stock_availability,user_rating,review_count,discounted_price_usd
148985,Apple,Model_621,Pro Max 48985,2024,6,iOS,15,Yes,6.9,FHD+,90,OLED,Snapdragon,Gen_4,6,8,512,No,12,4,50,4500,120,No,236,8.6,Titanium,IP68,264,Europe,1477,3.5,1525,240.6
225439,Google,Model_122,Lite 125439,2024,5,Android,17,Yes,6.3,HD+,120,IPS LCD,Exynos,Gen_3,8,8,256,No,48,4,32,5000,33,No,205,7.9,Plastic,IP53,1473,MEA,2151,4.0,16923,1237.66
240434,Motorola,Model_942,Ultra 140434,2025,7,Android,17,Yes,5.6,FHD+,144,Super AMOLED,Apple A-Series,Gen_4,8,4,128,No,50,3,16,4500,67,No,170,8.9,Eco-Leather,IP53,535,North America,1554,4.1,9768,447.28
119115,Oppo,Model_993,Pro Max 19115,2025,11,Android,16,Yes,6.7,QHD+,120,OLED,Exynos,Gen_1,8,24,256,No,64,3,32,5500,67,Yes,181,7.5,Glass/Aluminum,None,1258,MEA,821,4.9,16546,1084.64
139664,OnePlus,Model_530,Lite 39664,2025,11,Android,16,Yes,6.3,FHD+,120,Super AMOLED,MediaTek Dimensity,Gen_2,8,4,128,Yes,108,1,32,4500,67,No,179,8.9,Titanium,IP67,223,MEA,2505,4.7,3565,191.48
134524,Xiaomi,Model_805,Ultra 34524,2025,3,Android,15,Yes,6.7,HD+,120,IPS LCD,MediaTek Dimensity,Gen_3,8,6,1024,Yes,108,2,16,4500,45,Yes,225,7.5,Titanium,IP67,1457,Asia,1659,4.4,15501,1308.11
215727,Motorola,Model_389,Lite 115727,2023,12,Android,14,Yes,6.1,FHD+,144,AMOLED,MediaTek Dimensity,Gen_2,8,8,256,Yes,48,2,8,5000,18,No,212,7.0,Glass/Plastic,None,1503,Europe,1180,4.3,3744,1152.34
113880,Oppo,Model_265,Pro Max 13880,2024,8,Android,14,Yes,5.7,HD+,120,Super AMOLED,Apple A-Series,Gen_4,8,8,128,Yes,64,1,50,5000,45,Yes,228,7.6,Glass/Plastic,None,1596,Europe,559,3.9,3590,1243.18
148846,OnePlus,Model_238,Ultra 48846,2024,4,Android,16,Yes,5.7,FHD+,120,Super AMOLED,MediaTek Dimensity,Gen_3,8,4,512,Yes,108,1,12,6000,18,Yes,169,8.6,Plastic,IP68,168,Europe,525,4.0,22816,132.34
184365,Huawei,Model_916,Pro Max 84365,2025,2,Android,17,Yes,6.0,HD+,144,Super AMOLED,Tensor,Gen_2,8,6,128,Yes,50,1,8,5500,100,No,186,9.1,Plastic,IP68,204,MEA,3085,4.6,5718,185.66
219728,Realme,Model_829,Ultra 119728,2025,3,Android,16,Yes,6.6,HD+,120,AMOLED,Tensor,Gen_2,8,16,128,No,200,1,32,5000,18,No,191,8.4,Glass/Aluminum,None,1505,Europe,2835,3.9,24928,1339.37
216303,Realme,Model_218,Lite 116303,2024,12,Android,16,Yes,6.3,HD+,60,OLED,Snapdragon,Gen_4,6,6,256,Yes,64,3,50,4500,18,No,197,9.0,Titanium,IP67,1456,Asia,3808,5.0,7421,1292.25
124168,OnePlus,Model_321,Lite 24168,2023,3,Android,15,Yes,6.3,HD+,60,AMOLED,Tensor,Gen_1,8,8,128,Yes,108,1,12,6000,33,No,203,7.1,Titanium,IP53,654,North America,3902,3.7,13728,561.23
117937,Samsung,Model_946,Lite 17937,2025,12,Android,14,Yes,6.1,FHD+,120,IPS LCD,Tensor,Gen_4,4,6,128,Yes,50,2,12,4000,45,No,197,7.1,Glass/Aluminum,IP68,1400,Global,1125,4.7,22216,1234.01
152901,Google,Model_929,Lite 52901,2023,10,Android,17,Yes,,FHD+,120,Super AMOLED,Snapdragon,Gen_2,6,4,128,No,64,4,50,5500,45,No,170,7.7,Glass/Plastic,None,269,North America,647,4.0,23367,231.01
191274,Realme,Model_173,Lite 91274,2025,2,Android,15,No,5.8,FHD+,120,OLED,Exynos,Gen_4,8,4,256,Yes,108,1,32,5000,18,No,215,7.3,Eco-Leather,,200,North America,4430,4.6,12041,176.89
156934,Google,Model_418,Lite 56934,2024,9,Android,17,Yes,6.6,FHD+,120,Super AMOLED,Snapdragon,Gen_4,6,12,128,No,200,1,8,6000,120,No,211,9.1,Titanium,None,446,MEA,223,4.0,10692,381.71
171877,Huawei,Model_578,Lite 71877,2025,12,Android,16,No,5.6,QHD+,90,OLED,MediaTek Dimensity,Gen_1,8,4,64,No,48,3,16,4000,18,No,226,7.5,Glass/Plastic,,235,MEA,465,4.2,20221,184.21
108358,Oppo,Model_662,Ultra 8358,2025,7,Android,14,No,6.0,FHD+,144,OLED,Apple A-Series,Gen_1,8,4,256,Yes,108,3,32,4000,25,No,196,8.4,Titanium,IP68,316,Europe,3381,4.5,1935,267.45
240599,Xiaomi,Model_878,Lite 140599,2024,5,Android,17,Yes,5.8,HD+,144,AMOLED,Helio,Gen_2,6,12,128,No,48,3,16,6000,33,No,213,7.7,Glass/Aluminum,IP68,696,North America,516,4.3,4281,
222501,Google,Model_489,Lite 122501,2024,10,Android,16,Yes,5.9,FHD+,90,IPS LCD,Helio,Gen_3,8,8,128,Yes,50,4,8,6000,45,Yes,223,8.0,Titanium,IP67,923,Europe,3527,3.5,696,726.59
169200,Oppo,Model_149,Pro Max 69200,2024,8,Android,14,Yes,6.7,HD+,144,AMOLED,Exynos,Gen_4,6,12,128,No,200,3,32,5500,100,Yes,173,9.1,Plastic,IP67,1474,Europe,1436,4.4,16034,1123.48
194105,Samsung,Model_193,Pro Max 94105,2025,6,Android,15,Yes,6.4,FHD+,60,Super AMOLED,MediaTek Dimensity,Gen_3,8,4,128,Yes,200,3,16,5000,33,No,201,9.3,Glass/Plastic,IP67,549,Europe,2608,3.9,5520,457.82
169476,OnePlus,Model_320,Lite 69476,2025,8,Android,16,Yes,6.7,HD+,60,AMOLED,Tensor,Gen_2,8,6,64,Yes,48,3,16,6000,33,No,161,7.4,Eco-Leather,None,1264,MEA,85,4.0,21890,1033.09
206523,Vivo,Model_219,Lite 106523,2024,10,Android,14,Yes,5.8,FHD+,120,AMOLED,Helio,Gen_4,4,8,64,Yes,108,3,50,6000,18,No,183,7.6,Eco-Leather,IP68,1337,Asia,354,4.0,4840,1175.82
148278,Realme,Model_643,Lite 48278,2025,10,Android,17,Yes,5.9,FHD+,120,OLED,Helio,Gen_3,8,6,128,Yes,48,3,12,4500,45,Yes,170,8.5,Glass/Plastic,IP67,507,Global,3337,5.0,18350,431.35
195266,OnePlus,Model_363,Lite 95266,2024,12,Android,14,No,6.8,FHD+,60,IPS LCD,Exynos,Gen_3,8,8,1024,No,12,4,12,6000,25,No,211,8.3,Glass/Aluminum,None,1077,MEA,2964,4.7,12751,929.75
109241,Realme,Model_715,Lite 9241,2023,11,Android,14,No,5.7,FHD+,90,Super AMOLED,,Gen_2,8,8,512,Yes,12,3,8,6000,18,No,170,7.9,Plastic,IP68,966,Global,3261,3.9,19785,845.1
186753,Vivo,Model_384,Lite 86753,2023,11,Android,15,Yes,6.3,QHD+,120,IPS LCD,Snapdragon,Gen_3,8,6,512,Yes,12,2,8,4500,120,Yes,177,7.9,Glass/Plastic,,1427,North America,2188,3.8,22164,1285.91
150894,Motorola,Model_920,Lite 50894,2023,2,Android,17,Yes,6.9,FHD+,120,IPS LCD,MediaTek Dimensity,Gen_3,8,8,128,Yes,108,3,32,4000,67,No,216,9.0,Glass/Plastic,None,618,Asia,1457,4.4,9479,545.01
170738,Realme,Model_305,Lite 70738,2024,1,Android,15,Yes,6.8,QHD+,120,IPS LCD,Tensor,Gen_4,8,12,128,No,108,4,16,5000,120,No,210,9.3,Glass/Aluminum,IP53,1446,North America,2960,4.7,21385,1194.35
204588,Oppo,Model_108,Lite 104588,2025,7,Android,16,Yes,5.5,4K,120,AMOLED,Snapdragon,Gen_2,8,8,128,Yes,48,1,16,4000,45,No,197,8.0,Glass/Aluminum,None,1464,North America,553,3.7,3320,1210.15
189171,Google,Model_739,Lite 89171,2025,4,Android,16,Yes,6.2,HD+,90,OLED,Tensor,Gen_1,8,8,128,Yes,108,3,50,5500,120,No,176,7.8,Glass/Plastic,None,1254,Global,4307,3.8,12942,1106.95
146054,Motorola,Model_425,Lite 46054,2023,1,Android,16,No,6.4,FHD+,90,AMOLED,Snapdragon,Gen_2,8,6,256,No,108,4,8,4000,33,Yes,205,7.0,Plastic,IP68,684,MEA,3606,3.9,6324,
244858,Oppo,Model_763,Ultra 144858,2026,6,Android,15,Yes,6.6,FHD+,60,OLED,Helio,Gen_4,4,8,64,No,50,2,50,5500,120,No,164,8.4,Plastic,IP67,1497,Europe,2265,3.5,7453,1206.64
177375,Oppo,Model_923,Pro Max 77375,2023,12,Android,17,Yes,6.1,FHD+,90,Super AMOLED,Helio,Gen_4,8,6,256,No,12,4,32,4000,100,Yes,223,7.7,Titanium,None,1219,Global,1325,3.5,19817,917.29
123339,OnePlus,Model_551,Lite 23339,2024,1,Android,14,No,6.1,HD+,60,OLED,Snapdragon,Gen_2,8,12,128,No,50,3,8,6000,45,No,172,8.9,Titanium,None,1568,Global,1261,4.4,10384,1450.2
203000,Oppo,Model_579,Pro Max 103000,2025,3,Android,17,No,6.8,FHD+,90,OLED,Exynos,Gen_1,8,12,64,No,48,1,8,4000,45,No,220,8.0,Eco-Leather,IP68,1484,North America,3393,3.6,23474,1217.35
201355,OnePlus,Model_790,Pro Max 101355,2025,11,Android,15,No,6.8,QHD+,90,OLED,Tensor,Gen_3,8,12,256,Yes,50,2,8,6000,120,No,205,9.2,Eco-Leather,IP53,880,MEA,77,4.3,16351,703.4
168717,Motorola,Model_239,Lite 68717,2024,2,Android,14,Yes,5.9,HD+,120,AMOLED,Apple A-Series,Gen_1,8,8,128,Yes,108,1,12,5500,100,No,165,7.6,Titanium,None,1426,Asia,3708,3.5,15205,1281.52
122545,Realme,Model_264,Pro Max 22545,2024,10,Android,16,Yes,6.1,FHD+,60,IPS LCD,Helio,Gen_1,6,4,256,Yes,50,4,32,5500,100,No,177,9.4,Glass/Aluminum,IP68,1506,Global,2778,4.3,4453,1157.47
136153,Vivo,Model_495,Lite 36153,2024,6,Android,16,Yes,5.6,FHD+,120,OLED,Snapdragon,Gen_3,6,24,512,Yes,64,1,12,5000,120,No,200,8.8,Titanium,None,1596,MEA,1993,3.9,9843,1356.06
194850,Realme,Model_501,Pro Max 94850,2023,7,Android,16,Yes,6.5,FHD+,120,Super AMOLED,,Gen_4,8,8,128,No,64,3,8,6000,45,Yes,186,9.2,Eco-Leather,IP67,1509,North America,714,4.8,21865,1350.65
220004,Huawei,Model_385,Lite 120004,2024,1,Android,15,Yes,6.2,FHD+,120,IPS LCD,Exynos,Gen_2,8,8,1024,No,12,3,12,5500,18,No,179,7.1,Glass/Aluminum,IP53,1153,Global,3188,4.3,12088,1044.52
242317,Huawei,Model_741,Ultra 142317,2024,2,Android,15,No,6.7,QHD+,120,OLED,,Gen_3,8,8,256,No,50,4,50,4000,100,No,169,8.2,Glass/Aluminum,IP67,212,Global,2981,3.5,22051,169.42
161968,OnePlus,Model_861,Lite 61968,2026,9,Android,16,Yes,6.5,QHD+,60,Super AMOLED,Helio,Gen_2,8,6,256,No,12,3,50,5000,18,Yes,183,7.8,Glass/Aluminum,IP67,926,Asia,4754,4.0,18941,704.04
177078,Google,Model_387,Lite 77078,2024,6,Android,15,Yes,6.1,HD+,120,IPS LCD,Helio,Gen_1,8,6,512,Yes,12,2,32,4000,25,No,181,7.1,Eco-Leather,IP67,876,Global,3993,3.9,24545,770.3
183823,OnePlus,Model_457,Lite 83823,2025,6,Android,14,Yes,6.5,FHD+,120,AMOLED,Helio,Gen_4,8,8,128,Yes,50,2,50,4000,25,No,238,9.4,Eco-Leather,IP67,442,Global,358,3.7,1399,366.3
101021,Huawei,Model_207,Lite 1021,2024,10,Android,15,Yes,6.1,4K,120,AMOLED,Tensor,Gen_3,6,8,512,No,200,1,8,4000,33,No,218,8.6,Plastic,IP68,806,Asia,761,4.0,1733,632.83
152486,Xiaomi,Model_933,Ultra 52486,2025,7,Android,15,Yes,6.8,FHD+,90,IPS LCD,MediaTek Dimensity,Gen_2,4,24,512,Yes,108,2,8,6000,67,No,225,7.3,Glass/Plastic,IP53,1013,Asia,3002,4.1,16801,842.34
237243,Realme,Model_876,Lite 137243,2025,11,Android,17,Yes,6.7,QHD+,120,IPS LCD,Snapdragon,Gen_3,8,4,128,No,12,2,50,5000,45,No,205,7.9,Glass/Plastic,IP67,1005,MEA,4250,4.5,15112,801.89
191389,Realme,Model_892,Lite 91389,2026,8,Android,15,Yes,6.9,HD+,60,IPS LCD,MediaTek Dimensity,Gen_1,8,24,128,No,12,4,16,5500,33,Yes,234,7.9,Glass/Aluminum,IP53,565,Global,1263,4.7,22481,499.66
184874,OnePlus,Model_861,Lite 84874,2025,7,Android,15,Yes,6.7,FHD+,120,IPS LCD,Exynos,Gen_1,8,8,64,Yes,200,3,12,6000,45,Yes,180,8.1,Glass/Plastic,IP67,362,Europe,3311,4.9,23983,287.96
187864,OnePlus,Model_976,Ultra 87864,2025,2,Android,16,Yes,5.9,FHD+,120,AMOLED,Exynos,Gen_3,8,8,64,Yes,12,1,32,6000,33,No,208,7.1,Glass/Aluminum,IP68,1432,MEA,534,3.9,15714,1348.84
121824,Oppo,Model_587,Lite 21824,2023,4,Android,17,No,6.0,FHD+,60,OLED,Helio,Gen_1,6,12,128,No,108,1,16,5500,18,No,230,8.5,Glass/Plastic,IP67,1583,North America,3291,4.3,11833,1336.64
113389,Vivo,Model_506,Lite 13389,2025,8,Android,17,No,6.2,FHD+,90,Super AMOLED,Tensor,Gen_1,8,8,256,No,108,2,50,5500,67,No,173,8.5,Eco-Leather,IP68,240,North America,1222,4.0,14320,196.64
108252,Realme,Model_984,Lite 8252,2024,9,Android,14,Yes,6.4,FHD+,60,AMOLED,Apple A-Series,Gen_4,8,4,128,Yes,108,3,12,6000,45,Yes,223,7.6,Plastic,IP68,1439,North America,897,4.2,23233,1254.72
169905,Apple,Model_893,Pro Max 69905,2024,3,iOS,15,Yes,6.0,QHD+,120,Super AMOLED,Tensor,Gen_2,8,12,128,No,108,1,50,5500,100,Yes,185,9.3,Glass/Aluminum,IP68,1035,MEA,3483,4.3,15601,797.81
105552,Apple,Model_777,Lite 5552,2024,6,iOS,14,Yes,5.8,FHD+,144,AMOLED,Tensor,Gen_3,8,8,256,No,108,2,50,5000,25,Yes,238,8.6,Titanium,None,1272,Europe,3492,,13207,954.95
182947,Motorola,Model_393,Lite 82947,2025,5,Android,14,Yes,6.5,FHD+,90,Super AMOLED,Tensor,Gen_3,8,8,512,Yes,12,2,32,6000,100,No,218,7.5,Glass/Plastic,IP67,396,Asia,1151,3.6,21031,301.22
104183,Huawei,Model_516,Lite 4183,2025,5,Android,16,Yes,6.7,FHD+,90,AMOLED,Apple A-Series,Gen_2,8,12,256,Yes,50,4,8,4000,33,No,189,7.9,Glass/Plastic,IP67,219,North America,4367,4.8,11604,
245210,Realme,Model_550,Pro Max 145210,2023,12,Android,17,No,6.8,QHD+,120,Super AMOLED,Helio,Gen_4,6,4,256,No,50,1,32,4000,45,No,168,8.3,Plastic,IP53,952,Global,4095,4.9,7949,769.48
210009,Huawei,Model_411,Lite 110009,2024,12,Android,14,Yes,,HD+,60,Super AMOLED,Snapdragon,Gen_3,8,8,128,No,108,1,8,5000,33,No,237,7.2,Glass/Aluminum,IP67,1365,North America,2765,3.6,5725,1215.61
112642,Xiaomi,Model_376,Ultra 12642,2025,6,Android,14,Yes,6.1,FHD+,120,AMOLED,Exynos,Gen_4,8,6,256,No,64,1,16,4000,18,No,195,7.6,Titanium,,1242,North America,4216,4.8,13856,1016.41
166065,Google,Model_302,Pro Max 66065,2025,2,Android,16,Yes,6.6,QHD+,144,AMOLED,Tensor,Gen_3,6,8,256,Yes,48,4,16,5000,100,Yes,204,8.6,Plastic,,799,North America,1056,4.3,2009,736.62
141467,Oppo,Model_615,Lite 41467,2023,9,Android,15,Yes,6.4,FHD+,120,OLED,Helio,Gen_4,6,8,64,Yes,200,4,8,5500,45,Yes,189,8.8,Eco-Leather,None,1115,MEA,2028,4.1,14728,
232793,Google,Model_859,Lite 132793,2025,9,Android,17,No,6.1,FHD+,60,IPS LCD,Tensor,Gen_2,8,8,256,No,200,2,32,4500,67,Yes,168,8.1,Plastic,IP67,1386,Europe,1206,3.8,9771,1144.6
198158,OnePlus,Model_271,Lite 98158,2025,9,Android,15,Yes,,HD+,120,IPS LCD,MediaTek Dimensity,Gen_4,8,6,128,No,200,2,12,6000,45,No,175,7.8,Plastic,IP68,1433,Europe,2083,4.7,19907,1345.3
188035,OnePlus,Model_925,Pro Max 88035,2025,5,Android,15,Yes,6.8,FHD+,144,IPS LCD,MediaTek Dimensity,Gen_3,8,8,64,No,48,2,12,4500,100,No,201,7.9,Plastic,None,1223,Asia,67,4.6,7306,952.22
238941,Oppo,Model_747,Lite 138941,2024,12,Android,17,Yes,6.2,QHD+,60,IPS LCD,Apple A-Series,Gen_1,6,12,1024,Yes,48,4,32,6000,67,No,221,7.5,Plastic,IP53,526,Asia,749,4.9,1038,486.9
232892,Xiaomi,Model_780,Lite 132892,2024,11,Android,15,No,6.1,HD+,144,OLED,Snapdragon,Gen_2,8,12,128,Yes,12,1,16,5000,45,No,163,8.8,Titanium,IP68,480,Europe,145,5.0,18033,423.03
164157,Apple,Model_691,Lite 64157,2025,12,iOS,16,No,6.7,FHD+,120,Super AMOLED,Helio,Gen_3,6,12,128,Yes,12,4,32,5000,18,No,167,7.4,Glass/Aluminum,IP53,1465,MEA,4346,4.9,20991,1204.61
197242,Oppo,Model_406,Lite 97242,2026,11,Android,17,No,6.7,HD+,60,AMOLED,Snapdragon,Gen_2,8,8,128,No,64,1,8,4500,100,Yes,225,7.9,Glass/Aluminum,IP68,1438,Asia,3974,3.5,8675,1167.69
203238,Motorola,Model_505,Lite 103238,2024,8,Android,14,Yes,6.3,FHD+,120,OLED,MediaTek Dimensity,Gen_3,8,12,128,No,12,4,8,4000,45,No,232,9.2,Glass/Plastic,IP68,885,Europe,3687,3.8,9324,727.51
138290,Realme,Model_733,Pro Max 38290,2023,5,Android,17,Yes,6.2,QHD+,60,AMOLED,Exynos,Gen_2,8,4,256,Yes,108,1,8,5000,120,No,196,7.2,Plastic,None,368,North America,4350,4.8,10361,281.24
206417,Vivo,Model_826,Lite 106417,2024,8,Android,17,Yes,6.2,FHD+,120,IPS LCD,,Gen_4,8,12,64,No,64,1,32,4500,100,No,239,8.3,Titanium,None,403,North America,3940,4.2,5641,340.24
125198,Vivo,Model_922,Lite 25198,2025,6,Android,15,Yes,6.3,4K,120,AMOLED,MediaTek Dimensity,Gen_4,8,4,128,No,48,1,12,4500,33,No,224,7.2,Glass/Plastic,IP68,600,Europe,450,4.9,23944,489.56
198766,Xiaomi,Model_464,Lite 98766,2024,8,Android,17,Yes,5.6,FHD+,120,Super AMOLED,MediaTek Dimensity,Gen_1,8,8,256,Yes,200,2,16,5000,120,No,212,8.0,Titanium,IP67,1445,Global,2951,3.6,20626,1333.28
221555,Oppo,Model_306,Pro Max 121555,2025,1,Android,17,Yes,5.7,FHD+,90,OLED,Tensor,Gen_2,8,4,512,Yes,50,4,32,4500,100,No,175,8.1,Titanium,IP53,644,North America,3647,4.5,16685,520.45
167741,Realme,Model_600,Lite 67741,2025,3,Android,14,Yes,6.3,FHD+,120,OLED,MediaTek Dimensity,Gen_3,8,8,64,No,12,4,50,4500,67,Yes,195,9.0,Titanium,IP67,780,North America,4844,4.0,21960,670.31
119485,Realme,Model_192,Pro Max 19485,2025,11,Android,16,Yes,6.1,FHD+,120,OLED,,Gen_1,8,8,128,Yes,50,2,32,5500,120,Yes,176,8.6,Titanium,IP67,1111,Global,1652,5.0,5871,972.74
188758,Oppo,Model_195,Lite 88758,2024,3,Android,16,Yes,6.1,HD+,144,Super AMOLED,Exynos,Gen_2,8,12,512,Yes,108,3,8,5500,100,No,203,8.7,Titanium,IP53,618,Global,3799,5.0,12121,509.04
136349,OnePlus,Model_972,Lite 36349,2024,9,Android,14,No,5.8,FHD+,144,AMOLED,Exynos,Gen_4,6,8,256,Yes,50,1,12,6000,67,No,231,8.9,Glass/Aluminum,IP68,1030,Global,2683,4.7,14615,889.0
224570,OnePlus,Model_451,Pro Max 124570,2023,1,Android,16,Yes,5.6,FHD+,120,IPS LCD,Apple A-Series,Gen_3,8,8,256,Yes,200,1,16,4500,67,No,212,9.0,Eco-Leather,IP68,854,North America,1578,4.7,15028,801.07
146651,Realme,Model_342,Lite 46651,2025,2,Android,16,No,6.9,QHD+,120,Super AMOLED,Tensor,Gen_3,8,8,128,No,12,4,16,5000,100,Yes,174,9.1,Glass/Plastic,IP53,1085,North America,429,4.4,2078,953.36
126020,OnePlus,Model_343,Pro Max 26020,2026,4,Android,14,Yes,6.9,FHD+,120,OLED,Snapdragon,Gen_3,8,8,512,No,108,3,32,4000,33,No,228,7.6,Eco-Leather,None,339,Europe,4331,4.2,3524,257.92
223049,Motorola,Model_750,Lite 123049,2025,4,Android,16,Yes,5.9,FHD+,120,OLED,Exynos,Gen_2,8,8,512,Yes,200,3,16,4000,45,Yes,161,8.6,Plastic,IP53,1009,Global,473,4.6,6594,810.1
218151,OnePlus,Model_165,Lite 118151,2025,8,Android,17,Yes,6.7,FHD+,90,Super AMOLED,Helio,Gen_2,8,12,128,Yes,108,1,12,4000,45,Yes,236,7.5,Glass/Plastic,IP67,1555,MEA,4383,4.3,17275,1469.25
221610,Google,Model_434,Pro Max 121610,2025,8,Android,14,Yes,5.8,FHD+,120,IPS LCD,Tensor,Gen_4,8,6,128,No,108,1,8,5000,120,No,232,9.4,Titanium,IP67,606,North America,24,4.0,21319,483.04
160454,Realme,Model_820,Lite 60454,2025,5,Android,15,No,5.6,QHD+,90,OLED,,Gen_2,8,8,256,No,12,1,16,5500,33,No,177,8.5,Glass/Aluminum,IP67,1220,North America,2170,3.8,22543,1108.38
189971,OnePlus,Model_571,Ultra 89971,2025,10,Android,17,Yes,6.5,FHD+,120,AMOLED,Exynos,Gen_2,8,8,256,Yes,64,1,16,5500,25,Yes,160,8.3,Titanium,IP68,585,MEA,2229,4.0,5037,523.69
200391,Samsung,Model_683,Lite 100391,2023,2,Android,17,Yes,6.8,4K,120,OLED,Helio,Gen_4,8,12,128,Yes,12,1,32,4000,33,Yes,233,8.4,Plastic,IP53,414,North America,4719,,6361,320.58
223764,Motorola,Model_166,Lite 123764,2025,3,Android,14,Yes,6.6,HD+,60,AMOLED,Snapdragon,Gen_3,8,12,128,No,108,2,16,5000,33,No,227,7.6,Eco-Leather,None,1315,MEA,203,4.3,20963,1067.79
191236,Samsung,Model_323,Lite 91236,2024,2,Android,17,Yes,5.7,QHD+,90,AMOLED,Helio,Gen_2,6,4,128,No,108,2,32,6000,100,Yes,187,9.4,Plastic,IP68,1135,North America,1739,4.3,9830,864.71
150962,Samsung,Model_642,Lite 50962,2025,2,Android,16,Yes,6.0,HD+,60,IPS LCD,MediaTek Dimensity,Gen_3,8,8,128,Yes,200,3,8,5500,45,No,219,8.5,Plastic,IP68,1582,Global,3023,3.9,6333,1426.18
116336,Apple,Model_737,Lite 16336,2025,2,iOS,15,No,6.0,HD+,144,OLED,Snapdragon,Gen_2,8,8,128,Yes,12,4,32,4000,120,Yes,210,8.6,Titanium,IP53,1282,Asia,3184,4.0,20293,1003.23
114155,Motorola,Model_490,Pro Max 14155,2023,9,Android,17,Yes,6.0,FHD+,120,Super AMOLED,Apple A-Series,Gen_4,8,16,128,No,64,1,50,5000,33,Yes,234,8.5,Titanium,IP53,1116,North America,4255,3.7,11344,903.31
164132,Xiaomi,Model_621,Lite 64132,2023,3,Android,17,Yes,5.5,4K,90,Super AMOLED,MediaTek Dimensity,Gen_1,8,16,128,Yes,50,3,12,5000,120,No,172,8.7,Plastic,IP68,711,Global,4389,4.9,18295,542.37
103346,Realme,Model_588,Ultra 3346,2026,6,Android,17,Yes,6.5,HD+,120,AMOLED,MediaTek Dimensity,Gen_1,8,8,256,Yes,64,1,8,5000,100,No,164,7.7,Eco-Leather,IP68,1474,MEA,140,5.0,7124,1279.77
103781,Xiaomi,Model_125,Lite 3781,2024,6,Android,15,Yes,5.7,FHD+,60,AMOLED,Tensor,Gen_3,8,12,128,No,12,4,12,5500,18,No,172,8.4,Glass/Plastic,IP68,518,Asia,2867,3.9,6822,
177440,Huawei,Model_313,Pro Max 77440,2024,8,Android,15,Yes,6.6,FHD+,60,Super AMOLED,MediaTek Dimensity,Gen_1,8,16,128,No,48,2,12,4000,45,No,197,8.9,Plastic,None,170,North America,2163,4.5,15285,161.45
133715,Xiaomi,Model_212,Pro Max 33715,2025,5,Android,15,No,5.8,FHD+,90,AMOLED,MediaTek Dimensity,Gen_1,8,16,128,No,200,4,50,6000,100,Yes,168,7.4,Titanium,IP53,1551,Asia,3010,5.0,1680,
191456,OnePlus,Model_824,Lite 91456,2024,5,Android,14,Yes,6.0,FHD+,90,IPS LCD,Exynos,Gen_2,8,8,128,Yes,12,1,50,4000,67,No,185,9.3,Glass/Aluminum,None,1582,MEA,1870,3.5,13328,1218.75
239669,Xiaomi,Model_314,Lite 139669,2025,10,Android,17,Yes,6.2,QHD+,120,IPS LCD,Tensor,Gen_3,8,8,128,No,200,4,8,6000,45,No,225,9.0,Plastic,IP53,1202,Asia,2875,4.3,12203,1028.78
122263,Apple,Model_378,Lite 22263,2026,12,iOS,17,No,6.6,FHD+,120,AMOLED,Exynos,Gen_4,8,4,64,Yes,200,1,16,4000,67,No,176,7.3,Eco-Leather,IP67,1212,Europe,1813,4.0,11706,931.99
240031,Samsung,Model_155,Lite 140031,2023,12,Android,15,Yes,5.6,QHD+,60,IPS LCD,Helio,Gen_2,8,16,128,Yes,108,2,50,6000,67,No,230,8.6,Titanium,,1369,Europe,3869,4.2,8230,1264.91
158783,Motorola,Model_714,Lite 58783,2024,8,Android,14,Yes,6.7,FHD+,60,OLED,Helio,Gen_3,6,8,512,Yes,50,2,12,5500,33,Yes,222,7.1,Glass/Aluminum,IP68,809,North America,3044,4.5,5889,697.39
157350,Apple,Model_908,Pro Max 57350,2024,10,iOS,16,Yes,6.3,FHD+,120,OLED,MediaTek Dimensity,Gen_1,6,12,512,No,200,1,12,6000,120,No,219,8.6,Plastic,None,1009,Global,2707,4.9,6351,957.75
124130,Vivo,Model_324,Pro Max 24130,2025,12,Android,14,No,5.9,QHD+,120,IPS LCD,Helio,Gen_4,8,6,256,Yes,48,1,50,5000,67,No,214,8.6,Glass/Plastic,None,1541,Asia,4094,4.9,12379,1430.02
123849,Oppo,Model_620,Ultra 23849,2025,4,Android,15,Yes,5.5,HD+,90,Super AMOLED,Snapdragon,Gen_3,8,12,1024,Yes,200,3,12,5000,33,No,167,8.7,Plastic,IP67,1048,Europe,1859,4.7,23422,962.83
133032,Oppo,Model_392,Lite 33032,2025,7,Android,17,No,6.5,HD+,144,IPS LCD,Snapdragon,Gen_3,8,6,256,No,200,3,8,5000,100,Yes,220,8.0,Eco-Leather,IP53,493,Global,3375,4.3,9777,
195841,Motorola,Model_666,Lite 95841,2026,12,Android,17,Yes,6.0,4K,144,IPS LCD,MediaTek Dimensity,Gen_3,8,12,128,Yes,108,2,8,4000,120,No,214,8.8,Plastic,IP68,1595,MEA,1330,4.5,4899,1509.12
